let geocoded_ice = 
`recipient_name,total_obligated_amount,Country,Address,County,City,State,"Zip4 Code","Geocodio Latitude","Geocodio Longitude","Geocodio Accuracy Score","Geocodio Accuracy Type","Geocodio Address Line 1","Geocodio Address Line 2","Geocodio Address Line 3","Geocodio House Number","Geocodio Street","Geocodio Unit Type","Geocodio Unit Number","Geocodio City","Geocodio State","Geocodio County","Geocodio Postal Code","Geocodio Country","Geocodio Source"
"SOUTHERN BALLISTIC RESEARCH LLC",14926.05,USA,"140 INDIGO DR",BRUNSWICK,GLYNN,GA,315258458,31.251203,-81.455724,1,rooftop,"140 Indigo Dr",,"Brunswick, GA 31525",140,"Indigo Dr",,,Brunswick,GA,"Glynn County",31525,US,Glynn
"MACRO COMPANIES, INC.",14869.5,USA,"101 MILLSTONE RD",BROUSSARD,LAFAYETTE,LA,705184234,30.131161,-91.941957,1,rooftop,"101 Millstone Rd",,"Broussard, LA 70518",101,"Millstone Rd",,,Broussard,LA,"Lafayette Parish",70518,US,Lafayette
"AZ-TECH FIRE AND SECURITY LLC",14601.6,USA,"15608 S BRENTWOOD ST. STE C",CHANNELVIEW,HARRIS,TX,775304054,29.778047,-95.129913,1,rooftop,"15608 S Brentwood St","Ste C","Channelview, TX 77530",15608,"S Brentwood St",Ste,C,Channelview,TX,"Harris County",77530,US,"City of Houston"
"ACCURATE PERFORATING CO., INC.",14500,USA,"3636 S KEDZIE AVE",CHICAGO,COOK,IL,606322727,41.826887,-87.706198,1,rooftop,"3636 S Kedzie Ave",,"Chicago, IL 60632",3636,"S Kedzie Ave",,,Chicago,IL,"Cook County",60632,US,Cook
"PRESIDENT AND FELLOWS OF HARVARD COLLEGE",14475,USA,"79 JFK ST",CAMBRIDGE,MIDDLESEX,MA,21385801,42.370984,-71.121745,1,rooftop,"79 Jfk St",,"Cambridge, MA 02138",79,"Jfk St",,,Cambridge,MA,"Middlesex County",02138,US,"City of Cambridge"
"ABSOLUTE STORAGE, LLC",14380.1,USA,"5806 E MINERAL ROAD",GUADALUPE,MARICOPA,AZ,852834304,33.357149,-111.959376,1,rooftop,"5806 E Mineral Rd",,"Tempe, AZ 85283",5806,"E Mineral Rd",,,Tempe,AZ,"Maricopa County",85283,US,Maricopa
"SBC GLOBAL SERVICES, INC.",14282.41,USA,"225 RANDOLPH ST Z1 RM 15D",CHICAGO,COOK,IL,606061838,41.884107,-87.634705,1,rooftop,"225 W Randolph St",15D,"Chicago, IL 60606",225,"W Randolph St",,15D,Chicago,IL,"Cook County",60606,US,"City of Chicago"
"DSI DISTRIBUTING INC",13996.92,USA,"12010 RIDGEMONT DR",URBANDALE,POLK,IA,503232317,41.633134,-93.780571,1,range_interpolation,"12010 Ridgemont Dr",,"Urbandale, IA 50323",12010,"Ridgemont Dr",,,Urbandale,IA,"Polk County",50323,US,"TIGER/Line® dataset from the US Census Bureau"
"TROPHIES BY EDCO, INC.",13931.8,USA,"3702 DAVIE BLVD","FORT LAUDERDALE",BROWARD,FL,333123494,26.104276,-80.197836,1,rooftop,"3702 Davie Blvd",,"Fort Lauderdale, FL 33312",3702,"Davie Blvd",,,"Fort Lauderdale",FL,"Broward County",33312,US,"City of Fort Lauderdale"
"QUANTUM CORPORATION",13908.63,USA,"224 AIRPORT PKWY STE 550","SAN JOSE","SANTA CLARA",CA,951101097,37.369297,-121.921227,1,rooftop,"224 Airport Pkwy","Ste 550","San Jose, CA 95110",224,"Airport Pkwy",Ste,550,"San Jose",CA,"Santa Clara County",95110,US,"Santa Clara (Santa Clara County)"
"PUBLIC SAFETY & CORRECTIONAL SERVICES, MARYLAND DEPT OF",13383,USA,"300 E JOPPA RD STE 1000",TOWSON,BALTIMORE,MD,212863068,39.402859,-76.59682,1,rooftop,"300 E Joppa Rd","Ste 1000","Towson, MD 21286",300,"E Joppa Rd",Ste,1000,Towson,MD,"Baltimore County",21286,US,"Baltimore (Public Domain)"
"IRONCLAD TECHNOLOGY SERVICES LLC",13215.75,USA,"200 GOLDEN OAK CT STE 320","VIRGINIA BEACH","VIRGINIA BEACH (CITY)",VA,234528502,36.83158,-76.06965,1,rooftop,"200 Golden Oak Ct","Ste 320","Virginia Beach, VA 23452",200,"Golden Oak Ct",Ste,320,"Virginia Beach",VA,"Virginia Beach City",23452,US,"Virginia Beach"
"F C I TECH INC.",13007.94,USA,"14 HARRISON AVE",BROOKLYN,KINGS,NY,112118150,40.706505,-73.954479,1,range_interpolation,"14 Harrison Ave",,"Brooklyn, NY 11211",14,"Harrison Ave",,,Brooklyn,NY,"Kings County",11211,US,"TIGER/Line® dataset from the US Census Bureau"
"SCREENFEED, INC",12996,USA,"4208 PARK GLEN RD",MINNEAPOLIS,HENNEPIN,MN,554164758,44.944273,-93.334231,1,rooftop,"4208 Park Glen Rd",,"Minneapolis, MN 55416",4208,"Park Glen Rd",,,Minneapolis,MN,"Hennepin County",55416,US,Hennepin
"BWB AUTOMOTIVE LLLP",12926.97,USA,"5801 SPUR 327",LUBBOCK,LUBBOCK,TX,794242703,33.538197,-101.940533,1,rooftop,"5801 327th Spur",,"Lubbock, TX 79424",5801,"327th Spur",,,Lubbock,TX,"Lubbock County",79424,US,Lubbock
"SMITHMYER ELECTRONICS INC",12915,USA,"211 E BELL AVE",ALTOONA,BLAIR,PA,166025201,40.520777,-78.379125,1,rooftop,"211 E Bell Ave",,"Altoona, PA 16602",211,"E Bell Ave",,,Altoona,PA,"Blair County",16602,US,Blair
"LIVING GROUP LLC",12697.07,USA,"325 W 38TH ST","NEW YORK","NEW YORK",NY,100189660,40.75532,-73.992793,1,rooftop,"325 W 38th St",,"New York, NY 10018",325,"W 38th St",,,"New York",NY,"New York County",10018,US,"City of New York"
"ENVISION XPRESS INC",12693.75,USA,"2301 S WATER",WICHITA,SEDGWICK,KS,672134819,37.650941,-97.340419,1,rooftop,"2301 S Water St",,"Wichita, KS 67213",2301,"S Water St",,,Wichita,KS,"Sedgwick County",67213,US,"City of Wichita"
"OSS SUPPRESSORS LLC",12650,USA,"280 W CENTRAL AVE",MILLCREEK,"SALT LAKE",UT,841071420,40.682144,-111.899071,1,rooftop,"280 W Central Ave",,"Salt Lake City, UT 84107",280,"W Central Ave",,,"Salt Lake City",UT,"Salt Lake County",84107,US,"Utah AGRC (and individual UT counties)"
"A-1 SCALE SERVICE, INC.",12648.96,USA,"4807 NW INDUSTRIAL DR","SAN ANTONIO",BEXAR,TX,782381934,29.479329,-98.598924,1,rooftop,"4807 NW Industrial Dr",,"San Antonio, TX 78238",4807,"NW Industrial Dr",,,"San Antonio",TX,"Bexar County",78238,US,"City of San Antonio"
"CAPITAL REPORTING COMPANY, LLC",12541.2,USA,"290 W MOUNT PLEASANT AVE",LIVINGSTON,ESSEX,NJ,70392762,40.79802,-74.338692,1,rooftop,"290 W Mt Pleasant Ave",,"Livingston, NJ 07039",290,"W Mt Pleasant Ave",,,Livingston,NJ,"Essex County",07039,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"NEW LIFE CHINESE LAUNDRY, INC",12311.08,USA,"3829 GRANADA AVE","SAN DIEGO","SAN DIEGO",CA,921043514,32.747919,-117.131735,1,rooftop,"3829 Granada Ave",,"San Diego, CA 92104",3829,"Granada Ave",,,"San Diego",CA,"San Diego County",92104,US,"City of San Diego (ODC PDDL)"
"GEISSELE AUTOMATICS LLC",12224.16,USA,"800 E WALNUT ST","NORTH WALES",MONTGOMERY,PA,194542366,40.217181,-75.275075,1,range_interpolation,"800 E Walnut St",,"North Wales, PA 19454",800,"E Walnut St",,,"North Wales",PA,"Montgomery County",19454,US,"TIGER/Line® dataset from the US Census Bureau"
"GATOR MOTO UTILITY VEHICLES AND MORE, LLC",12145.55,USA,"58 W 9TH ST","ATLANTIC BEACH",DUVAL,FL,322333465,30.330567,-81.418064,1,rooftop,"58 9th St W",,"Atlantic Beach, FL 32233",58,"9th St W",,,"Atlantic Beach",FL,"Duval County",32233,US,Duval
"THE GRACELAND COLLEGE CENTER FOR PROFESSIONAL DEVELOPMENT AND LIFELONG LEARNING, INC",12091,USA,"6900 SQUIBB RD","SHAWNEE MISSION",JOHNSON,KS,662023247,39.016148,-94.665062,1,rooftop,"6900 Squibb Rd",,"Mission, KS 66202",6900,"Squibb Rd",,,Mission,KS,"Johnson County",66202,US,"City of Olathe"
"MY OWN MEALS INC",11892.8,USA,"400 LAKE COOK RD",DEERFIELD,LAKE,IL,600154929,42.153317,-87.837834,1,rooftop,"400 Lake Cook Rd",,"Deerfield, IL 60015",400,"Lake Cook Rd",,,Deerfield,IL,"Lake County",60015,US,Lake
"CHESAPEAKE SYSTEMS INTERNATIONAL, LLC",11880.86,USA,"801 W 33RD ST",BALTIMORE,"BALTIMORE (CITY)",MD,212112708,39.32686,-76.629327,1,rooftop,"801 W 33rd St",,"Baltimore, MD 21211",801,"W 33rd St",,,Baltimore,MD,"Baltimore City",21211,US,"City of Baltimore"
"LAUN-DRY SUPPLY CO INC",11810.25,USA,"3800 DURAZNO AVE","EL PASO","EL PASO",TX,799321304,31.776285,-106.447206,0.96,rooftop,"3800 Durazno Ave",,"El Paso, TX 79905",3800,"Durazno Ave",,,"El Paso",TX,"El Paso County",79905,US,"Statewide (CC 0 Texas Natural Resources Information System)"
"PRYMOL BUSINESS MANAGEMENT INC",11765.25,USA,"9701 FULLBRIGHT AVE",CHATSWORTH,"LOS ANGELES",CA,913115331,34.24655,-118.57806,1,rooftop,"9701 N Fullbright Ave",,"Chatsworth, CA 91311",9701,"N Fullbright Ave",,,Chatsworth,CA,"Los Angeles County",91311,US,"City of Los Angeles (CC0 1.0)"
"DIGITAL INTELLIGENCE, INC.",11733.37,USA,"17165 W GLENDALE DR","NEW BERLIN",WAUKESHA,WI,531512737,42.996944,-88.126529,1,rooftop,"17165 W Glendale Dr",,"New Berlin, WI 53151",17165,"W Glendale Dr",,,"New Berlin",WI,"Waukesha County",53151,US,Waukesha
"COPPER RIVER ENTERPRISE SERVICES, LLC",11655.38,USA,"721 DEPOT DR",ANCHORAGE,ANCHORAGE,AK,995011615,61.221643,-149.896406,1,rooftop,"721 Depot Dr",,"Anchorage, AK 99501",721,"Depot Dr",,,Anchorage,AK,"Anchorage Municipality",99501,US,"Anchorage (Municipality of Anchorage)"
"925 COLLISION REPAIR, INC.",11595,USA,"1410 CONCORD AVE STE C",CONCORD,"CONTRA COSTA",CA,945204944,37.995283,-122.040625,0.5,place,,,"Concord, CA 94520",,,,,Concord,CA,"Contra Costa County",94520,US,"TIGER/Line® dataset from the US Census Bureau"
"AHT FLORIDA INC.",11284,USA,"2708 ALT 19 STE 505","PALM HARBOR",PINELLAS,FL,346832644,28.091941,-82.772634,0.9,range_interpolation,"2708 Alt 19","Ste 505","Palm Harbor, FL 34683",2708,"Alt 19",Ste,505,"Palm Harbor",FL,"Pinellas County",34683,US,"TIGER/Line® dataset from the US Census Bureau"
"THOMAS SCIENTIFIC, LLC",11266.14,USA,"1654 HIGH HILL RD",SWEDESBORO,GLOUCESTER,NJ,80851780,39.764404,-75.355191,1,rooftop,"1654 High Hill Rd",,"Swedesboro, NJ 08085",1654,"High Hill Rd",,,Swedesboro,NJ,"Gloucester County",08085,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"J'S COMMUNICATIONS, INC",10828,USA,"3733 S BAGLEY AVE STE C",FRESNO,FRESNO,CA,937252436,36.678437,-119.738951,1,rooftop,"3733 S Bagley Ave","Ste C","Fresno, CA 93725",3733,"S Bagley Ave",Ste,C,Fresno,CA,"Fresno County",93725,US,"Fresno (Fresno County)"
"VICTORY SUPPLY, LLC",10643.08,USA,"7025 INDUSTRIAL PARK RD","MOUNT PLEASANT",MAURY,TN,384741074,35.553313,-87.175911,1,rooftop,"7025 Industrial Park Rd",,"Mount Pleasant, TN 38474",7025,"Industrial Park Rd",,,"Mount Pleasant",TN,"Maury County",38474,US,Maury
"ASSET PROTECTION & SECURITY SERVICES, L.P.",10605,USA,"5502 BURNHAM DR","CORPUS CHRISTI",NUECES,TX,784133787,27.696893,-97.379278,1,range_interpolation,"5502 Burnham Dr",,"Corpus Christi, TX 78413",5502,"Burnham Dr",,,"Corpus Christi",TX,"Nueces County",78413,US,"TIGER/Line® dataset from the US Census Bureau"
"LCEO LLC",10559.04,USA,"30 MOUNTAINVIEW DR",WATERFORD,SARATOGA,NY,121881713,42.791761,-73.700816,1,rooftop,"30 Mountainview Dr",,"Waterford, NY 12188",30,"Mountainview Dr",,,Waterford,NY,"Saratoga County",12188,US,"NYS GIS Program Office, State Geographic Information Officer (GIO)"
"FEDERAL ACQUISITION SERVICE",10519.05,USA,"1800 F ST NW",WASHINGTON,"DISTRICT OF COLUMBIA",DC,204050001,38.897123,-77.04257,1,rooftop,"1800 F St NW",,"Washington, DC 20405",1800,"F St NW",,,Washington,DC,"District of Columbia",20405,US,"Statewide (City of Washington)"
"SIRINA PROTECTION SYSTEMS CORP",10284,USA,"151 HERRICKS ROAD, SUITE 103","GARDEN CITY PARK",NASSAU,NY,110405200,40.741299,-73.655303,1,rooftop,"151 Herricks Rd","Ste 103","New Hyde Park, NY 11040",151,"Herricks Rd",Ste,103,"New Hyde Park",NY,"Nassau County",11040,US,"NYS GIS Program Office, State Geographic Information Officer (GIO)"
"TEKSOUTH CORPORATION",10245.22,USA,"1420 NORTHBROOK DR STE 220",GARDENDALE,JEFFERSON,AL,350713869,33.664366,-86.816777,1,rooftop,"1420 Northbrook Dr","Ste 220","Gardendale, AL 35071",1420,"Northbrook Dr",Ste,220,Gardendale,AL,"Jefferson County",35071,US,Jefferson
"BURLESON CONSTRUCTION, INC.",9999.25,USA,"13340 S GESSNER RD","MISSOURI CITY","FORT BEND",TX,774891022,29.629155,-95.539464,1,rooftop,"13340 S Gessner Rd",,"Missouri City, TX 77489",13340,"S Gessner Rd",,,"Missouri City",TX,"Fort Bend County",77489,US,"City of Sugar Land"
"BLUE COURAGE LLC",9999,USA,"900 LAKEWOOD PL",AURORA,KANE,IL,605064932,41.756502,-88.338544,1,rooftop,"900 Lakewood Pl",,"Aurora, IL 60506",900,"Lakewood Pl",,,Aurora,IL,"Kane County",60506,US,"City of Aurora"
"KEOCIA SERVICES LLC",9991,USA,"450 CENTURY PKWY STE 250",ALLEN,COLLIN,TX,750138136,33.097318,-96.675984,1,rooftop,"450 Century Pkwy","Ste 250","Allen, TX 75013",450,"Century Pkwy",Ste,250,Allen,TX,"Collin County",75013,US,Plano
"LEXMARK INTERNATIONAL, INC.",9980.52,USA,"740 W NEW CIRCLE RD",LEXINGTON,FAYETTE,KY,405501806,38.427847,-84.810504,0.4,place,,,"New, KY 40359",,,,,New,KY,"Owen County",40359,US,"TIGER/Line® dataset from the US Census Bureau"
"NEET AUTOMOTIVE REPAIR INC.",9695.59,USA,"2045 ROUTE 9","ROUND LAKE",SARATOGA,NY,121511701,42.91368,-73.784568,1,rooftop,"2045 State Rte 9",,"Round Lake, NY 12151",2045,"State Rte 9",,,"Round Lake",NY,"Saratoga County",12151,US,"NYS GIS Program Office, State Geographic Information Officer (GIO)"
"LYME COMPUTER SYSTEMS, INC.",9624.55,USA,"240 MECHANIC ST STE 301",LEBANON,GRAFTON,NH,37662617,43.639023,-72.273538,1,rooftop,"240 Mechanic St","Ste 301","Lebanon, NH 03766",240,"Mechanic St",Ste,301,Lebanon,NH,"Grafton County",03766,US,"Statewide NH"
"TYR TACTICAL LLC",9593.76,USA,"9330 N 91ST AVE",PEORIA,MARICOPA,AZ,853458397,33.569017,-112.255478,1,rooftop,"9330 N 91st Ave",,"Peoria, AZ 85345",9330,"N 91st Ave",,,Peoria,AZ,"Maricopa County",85345,US,Maricopa
"SD SHREDDING, INC.",9351.36,USA,"7377 CONVOY CT STE C","SAN DIEGO","SAN DIEGO",CA,921111132,32.834432,-117.159564,1,rooftop,"7377 Convoy Ct","Ste C","San Diego, CA 92111",7377,"Convoy Ct",Ste,C,"San Diego",CA,"San Diego County",92111,US,"City of San Diego (ODC PDDL)"
"EOLA POWER LLC",9339.4,USA,"8782 NW 18TH TER",DORAL,MIAMI-DADE,FL,331722620,25.790365,-80.339067,1,range_interpolation,"8782 NW 18th Ter",,"Doral, FL 33172",8782,"NW 18th Ter",,,Doral,FL,"Miami-Dade County",33172,US,"TIGER/Line® dataset from the US Census Bureau"
"THE ARC OF CUMBERLAND AND PERRY COUNTIES",9115.5,USA,"71 ASHLAND AVE",CARLISLE,CUMBERLAND,PA,170132601,40.19913,-77.178744,1,rooftop,"71 Ashland Ave",,"Carlisle, PA 17013",71,"Ashland Ave",,,Carlisle,PA,"Cumberland County",17013,US,Cumberland
"ABM INDUSTRIES INC",8960,USA,"7TH FLOOR","NEW YORK","NEW YORK",NY,100061417,40.708834,-74.013168,1,place,,,"New York, NY 10006",,,,,"New York",NY,"New York County",10006,US,"TIGER/Line® dataset from the US Census Bureau"
"WILLIAMS SCOTSMAN INC",8949.13,USA,"901 S BOND ST STE 600",BALTIMORE,"BALTIMORE (CITY)",MD,212313348,39.280805,-76.59475,1,rooftop,"901 S Bond St","Ste 600","Baltimore, MD 21231",901,"S Bond St",Ste,600,Baltimore,MD,"Baltimore City",21231,US,"City of Baltimore"
"ACEVEDO-GONZALEZ VICTOR MANUEL",8925,USA,"201 ORMSBY CT",SOCORRO,"EL PASO",TX,799273639,31.628534,-106.26404,1,rooftop,"201 Ormsby Ct",,"El Paso, TX 79927",201,"Ormsby Ct",,,"El Paso",TX,"El Paso County",79927,US,"Statewide (CC 0 Texas Natural Resources Information System)"
"DLK INC",8814.82,USA,"3780 PLAINFIELD AVE NE","GRAND RAPIDS",KENT,MI,495252404,43.03131,-85.625991,1,rooftop,"3780 Plainfield Ave NE",,"Grand Rapids, MI 49525",3780,"Plainfield Ave NE",,,"Grand Rapids",MI,"Kent County",49525,US,Kent
"MCGRATH AUTOMOTIVE GROUP, INC",8702.24,USA,"1040 N CENTER POINT RD",HIAWATHA,LINN,IA,522331200,42.04827,-91.685623,1,rooftop,"1040 N Center Point Rd",,"Hiawatha, IA 52233",1040,"N Center Point Rd",,,Hiawatha,IA,"Linn County",52233,US,Linn
"OHBG, INC",8644.32,USA,"3200 MAIN ST","KANSAS CITY",JACKSON,MO,641111903,39.06914,-94.58603,1,rooftop,"3200 Main St",,"Kansas City, MO 64111",3200,"Main St",,,"Kansas City",MO,"Jackson County",64111,US,"City of Kansas City"
"BANNING CONTRACTING SERVICES INC",8211.58,USA,"13211 S 65TH EAST PL",BIXBY,TULSA,OK,740083846,35.972688,-95.903621,1,rooftop,"13211 S 65th Pl E",,"Bixby, OK 74008",13211,"S 65th Pl E",,,Bixby,OK,"Tulsa County",74008,US,Tulsa
"WALLY P HERNANDEZ",8080.88,USA,"390 MACARTHUR AVE","SAN JOSE","SANTA CLARA",CA,951282128,37.321733,-121.935435,1,rooftop,"390 Macarthur Ave",,"San Jose, CA 95128",390,"Macarthur Ave",,,"San Jose",CA,"Santa Clara County",95128,US,"Santa Clara (Santa Clara County)"
"PITNEY BOWES INC.",8064.29,USA,"3001 SUMMER ST",STAMFORD,FAIRFIELD,CT,69264317,41.175173,-73.282408,0.4,place,,,"Fairfield, CT 06430",,,,,Fairfield,CT,"Greater Bridgeport Planning Region",06430,US,"TIGER/Line® dataset from the US Census Bureau"
"COLT SERVICES, INC",7778.7,USA,"9655 VIA EXCELENCIA","SAN DIEGO","SAN DIEGO",CA,921264555,32.897691,-117.11872,1,rooftop,"9655 Via Excelencia",,"San Diego, CA 92126",9655,"Via Excelencia",,,"San Diego",CA,"San Diego County",92126,US,"City of San Diego (ODC PDDL)"
"PROFESSIONAL SHORTHAND REPORTERS, INC",7479.6,USA,"601 POYDRAS ST STE 1615","NEW ORLEANS",ORLEANS,LA,701306042,29.94988,-90.069869,1,rooftop,"601 Poydras St","Ste 1615","New Orleans, LA 70130",601,"Poydras St",Ste,1615,"New Orleans",LA,"Orleans Parish",70130,US,"Orleans Parish"
"AD AUTO ENTERPRISES, LLC",7421.04,USA,"5417 REDFIELD ST",DALLAS,DALLAS,TX,752357307,32.815433,-96.838481,1,rooftop,"5417 Redfield St",,"Dallas, TX 75235",5417,"Redfield St",,,Dallas,TX,"Dallas County",75235,US,"City of Dallas"
"STERICYCLE INC",7370,USA,"6838 FAIRFIELD BUSINESS CENTER DR",FAIRFIELD,BUTLER,OH,450145476,39.316579,-84.489722,1,range_interpolation,"6838 Fairfield Business Ctr",,"Fairfield, OH 45014",6838,"Fairfield Business Ctr",,,Fairfield,OH,"Butler County",45014,US,"TIGER/Line® dataset from the US Census Bureau"
"J & S POWER SOLUTIONS INC",7050,USA,"201 E ODGEN AVE STE 14",HINSDALE,DUPAGE,IL,60521,41.800683,-87.928173,0.25,place,,,"Hinsdale, IL 60521",,,,,Hinsdale,IL,"Dupage County",60521,US,"TIGER/Line® dataset from the US Census Bureau"
"ORLANDO FREIGHTLINER, INC.",7022.3,USA,"2455 S ORANGE BLOSSOM TRL",APOPKA,SEMINOLE,FL,327031873,28.641412,-81.4562,1,rooftop,"2455 S Orange Blossom Trl",,"Apopka, FL 32703",2455,"S Orange Blossom Trl",,,Apopka,FL,"Seminole County",32703,US,Seminole
"VERITEXT LLC",6951.9,USA,"290 W MOUNT PLEASANT AVE",LIVINGSTON,ESSEX,NJ,70392762,40.79802,-74.338692,1,rooftop,"290 W Mt Pleasant Ave",,"Livingston, NJ 07039",290,"W Mt Pleasant Ave",,,Livingston,NJ,"Essex County",07039,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"TUTTLE CLICK TUSTIN INC",6725,USA,"40 AUTO CENTER DR",TUSTIN,ORANGE,CA,927828401,33.72488,-117.800821,1,rooftop,"40 Auto Center Dr",,"Tustin, CA 92782",40,"Auto Center Dr",,,Tustin,CA,"Orange County",92782,US,"Orange (CC0 1.0)"
"CENTRAL PARKING CORPORATION",6720,USA,"507 MAINSTREAM DR",NASHVILLE,DAVIDSON,TN,372281208,36.200485,-86.808605,1,rooftop,"507 Mainstream Dr",,"Nashville, TN 37228",507,"Mainstream Dr",,,Nashville,TN,"Davidson County",37228,US,"City of Nashville"
"GLENNIE REPORTING SERVICES LLC",6574.68,USA,"1555 E ORANGEWOOD AVE",PHOENIX,MARICOPA,AZ,850205130,33.545242,-112.04883,1,rooftop,"1555 E Orangewood Ave",,"Phoenix, AZ 85020",1555,"E Orangewood Ave",,,Phoenix,AZ,"Maricopa County",85020,US,Maricopa
"CRESSTON CO, L.L.C. THE",6463.7,USA,"147 OLD SOLOMONS ISLAND RD STE 302",ANNAPOLIS,"ANNE ARUNDEL",MD,214013838,38.974485,-76.539388,1,rooftop,"147 Old Solomons Island Rd","Ste 302","Annapolis, MD 21401",147,"Old Solomons Island Rd",Ste,302,Annapolis,MD,"Anne Arundel County",21401,US,"Anne Arundel (Anne Arundel County)"
"FEDERAL LOCK & SAFE INC",6380.55,USA,"5130 WILSON BLVD",ARLINGTON,ARLINGTON,VA,222051169,38.877209,-77.12331,1,rooftop,"5130 Wilson Blvd",,"Arlington, VA 22205",5130,"Wilson Blvd",,,Arlington,VA,"Arlington County",22205,US,Arlington
"DATAWATCH CORPORATION",6380,USA,"4 CROSBY DR",BEDFORD,MIDDLESEX,MA,17301402,42.50467,-71.24295,1,rooftop,"4 Crosby Dr",,"Bedford, MA 01730",4,"Crosby Dr",,,Bedford,MA,"Middlesex County",01730,US,"Office of Geographic Information (MassGIS), Commonwealth of Massachusetts, MassIT"
"ADVANCED SATELLITE COMMUNICATIONS INC",6314.75,USA,"12137 MERRIMAN RD",LIVONIA,WAYNE,MI,481501912,42.373159,-83.35365,1,rooftop,"12137 Merriman Rd",,"Livonia, MI 48150",12137,"Merriman Rd",,,Livonia,MI,"Wayne County",48150,US,Semcog
"VELOCITY SYSTEMS LLC",6159.17,USA,"45064 UNDERWOOD LN",STERLING,LOUDOUN,VA,201662304,38.981727,-77.440957,1,rooftop,"45064 Underwood Ln",,"Sterling, VA 20166",45064,"Underwood Ln",,,Sterling,VA,"Loudoun County",20166,US,Loudoun
"PHILIP HENFIELD",6156.91,USA,"640 BURNET AVE",SYRACUSE,ONONDAGA,NY,132032404,43.051967,-76.13428,1,rooftop,"640 Burnet Ave",,"Syracuse, NY 13203",640,"Burnet Ave",,,Syracuse,NY,"Onondaga County",13203,US,"NYS GIS Program Office, State Geographic Information Officer (GIO)"
"BURKE COURT REPORTING LLC",6131.43,USA,"64 MAGNOLIA PL",WAYNE,PASSAIC,NJ,74705529,40.940052,-74.2605,1,rooftop,"64 Magnolia Pl",,"Wayne, NJ 07470",64,"Magnolia Pl",,,Wayne,NJ,"Passaic County",07470,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"EXECUTIVE INFORMATION SYSTEMS, L.L.C.",6082,USA,"6903 ROCKLEDGE DR STE 760",BETHESDA,MONTGOMERY,MD,208171818,39.027708,-77.140418,1,rooftop,"6903 Rockledge Dr","Ste 760","Bethesda, MD 20817",6903,"Rockledge Dr",Ste,760,Bethesda,MD,"Montgomery County",20817,US,Montgomery
"SECURITY SOLUTIONS GROUP LLC",6066.69,USA,"614 FRELINGHUYSEN AVE",NEWARK,ESSEX,NJ,71141356,40.70014,-74.196573,1,rooftop,"614 Frelinghuysen Ave",,"Newark, NJ 07114",614,"Frelinghuysen Ave",,,Newark,NJ,"Essex County",07114,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
"WORCESTER COUNTY",6000,USA,"1 W MARKET ST RM 1105","SNOW HILL",WORCESTER,MD,218631085,38.17654,-75.393168,1,rooftop,"1 W Market St","Rm 1105","Snow Hill, MD 21863",1,"W Market St",Rm,1105,"Snow Hill",MD,"Worcester County",21863,US,Worcester
"VETERANS STANDARD AMERICA, INC",6000,USA,"709 KESWICK DR",DESOTO,DALLAS,TX,751151753,32.578331,-96.897362,1,rooftop,"709 Keswick Dr",,"Desoto, TX 75115",709,"Keswick Dr",,,Desoto,TX,"Dallas County",75115,US,Dallas
"HUMAN RESOURCES INSTITUTE, INC",5895,USA,"6172 OXON HILL RD","OXON HILL","PRINCE GEORGE'S",MD,207453123,38.804101,-76.98029,1,rooftop,"6172 Oxon Hill Rd",,"Oxon Hill, MD 20745",6172,"Oxon Hill Rd",,,"Oxon Hill",MD,"Prince George's County",20745,US,"Prince Georges"
"INTEGRAL BLUE LLC",5253.68,USA,"1060 CENTRE RD","AUBURN HILLS",OAKLAND,MI,483262600,42.654907,-83.246875,1,rooftop,"1060 Centre Rd",,"Auburn Hills, MI 48326",1060,"Centre Rd",,,"Auburn Hills",MI,"Oakland County",48326,US,Semcog
"GPS BAHAMAS LLC",5000,USA,"5115 NW 17TH TER","FORT LAUDERDALE",BROWARD,FL,333092749,26.189839,-80.168684,1,rooftop,"5115 NW 17th Ter",,"Fort Lauderdale, FL 33309",5115,"NW 17th Ter",,,"Fort Lauderdale",FL,"Broward County",33309,US,"City of Fort Lauderdale"
"SIGNET TECHNOLOGIES, INC.",4969.26,USA,"12300 KILN CT STE E",BELTSVILLE,"PRINCE GEORGE'S",MD,207051311,39.060126,-76.891451,1,rooftop,"12300 Kiln Ct","Ste E","Beltsville, MD 20705",12300,"Kiln Ct",Ste,E,Beltsville,MD,"Prince George's County",20705,US,"Prince Georges"
